pl_name,hostname,discoverymethod,disc_year,pl_orbper,pl_orbsmax,pl_orbeccen,pl_rade,pl_bmasse,pl_eqt,st_teff,st_rad,st_mass,st_met,sy_dist
Kepler-588 b,Kepler-588,Transit,2016,4.221625357,0.052,0.0,2.59,,1177.0,6123.0,0.987,1.053,-0.14,1209.4
Kepler-588 b,Kepler-588,Transit,2016,4.2216233827,,,,,,5742.0,1.2826,1.03,,1209.4
Kepler-588 b,Kepler-588,Transit,2016,4.22162342,,,,,,5742.0,1.2826,1.03,,1209.4
Kepler-588 b,Kepler-588,Transit,2016,,,,3.606,,,6128.0,1.238,,,1209.4
Kepler-589 b,Kepler-589,Transit,2016,16.54964934,0.1196,0.0,2.52,,656.0,5372.0,0.916,0.832,-0.02,612.803
Kepler-589 b,Kepler-589,Transit,2016,16.5496464391,,,,,,5262.0,0.807248,0.9,,612.803
Kepler-589 b,Kepler-589,Transit,2016,16.54964934,0.1196,0.0,2.52,,656.0,5372.0,0.916,0.832,-0.02,612.803
Kepler-589 b,Kepler-589,Transit,2016,,,,2.522,,,5377.0,0.783,,,612.803
Kepler-589 b,Kepler-589,Transit,2016,16.54967098,,,,,,5262.0,0.807248,0.9,,612.803
Kepler-589 b,Kepler-589,Transit,2016,16.54964563,,,,,,5262.0,0.807248,0.9,,612.803
Kepler-589 b,Kepler-589,Transit,2016,16.549414,0.118,0.0,2.4,,638.0,5337.0,0.87,0.8,,612.803
Kepler-589 b,Kepler-589,Transit,2016,16.54964934,,,2.27,,,5296.0,0.83,0.88,0.01,612.803
Kepler-589 b,Kepler-589,Transit,2016,16.54964934,0.1196,0.0,2.52,,656.0,5372.0,0.916,0.832,-0.02,612.803
Kepler-589 b,Kepler-589,Transit,2016,16.54967098,0.1196,0.0,2.95,,656.0,5372.0,0.916,0.832,-0.02,612.803
Kepler-589 c,Kepler-589,Transit,2021,3.52467,0.042,0.0,1.09,,1070.0,5337.0,0.87,0.8,,612.803
Kepler-589 c,Kepler-589,Transit,2021,3.52467888,0.0426,0.0,1.46,,1098.0,5372.0,0.916,0.832,-0.02,612.803
Kepler-589 c,Kepler-589,Transit,2021,3.52468054,0.0426,0.0,1.1,,1099.0,5372.0,0.916,0.832,-0.02,612.803
Kepler-589 c,Kepler-589,Transit,2021,3.52466011,,,1.11727238,,,5372.0,0.916,0.832,-0.02,612.803
Kepler-589 c,Kepler-589,Transit,2021,3.52468054,0.0426,0.0,1.1,,1099.0,5372.0,0.916,0.832,-0.02,612.803
Kepler-589 c,Kepler-589,Transit,2021,3.52468054,0.0426,0.0,1.1,,1099.0,5372.0,0.916,0.832,-0.02,612.803
Kepler-589 c,Kepler-589,Transit,2021,3.52467888,,,,,,5262.0,0.807248,0.9,,612.803
Kepler-59 b,Kepler-59,Transit,2012,11.8693144,0.104,0.0,1.09,,864.0,6296.0,1.006,1.066,-0.26,1163.22
Kepler-59 b,Kepler-59,Transit,2012,11.8691507,,,1.14,,,6085.0,1.17,1.12,0.02,1163.22
Kepler-59 b,Kepler-59,Transit,2012,11.8693144,,,,,,6023.0,1.33321,1.12,,1163.22
Kepler-59 b,Kepler-59,Transit,2012,11.86928,,,,4.1,,,1.33,0.93,,1163.22
Kepler-59 b,Kepler-59,Transit,2012,11.8688038717,,,,,,6023.0,1.33321,1.12,,1163.22
Kepler-59 b,Kepler-59,Transit,2012,11.8681707,,,1.1,,,6074.0,0.94,1.04,,1163.22
Kepler-59 b,Kepler-59,Transit,2012,11.8691507,0.09943,,1.353,,,5884.0,1.338,0.93,-0.2,1163.22
Kepler-59 b,Kepler-59,Transit,2012,11.8691507,0.1042,0.0,1.02,,866.0,6305.0,1.011,1.066,-0.26,1163.22
Kepler-59 b,Kepler-59,Transit,2012,11.86817,0.106,0.0,1.23,,880.0,6314.0,1.06,1.14,,1163.22
Kepler-59 b,Kepler-59,Transit,2012,11.8691507,0.1042,0.0,1.02,,866.0,6305.0,1.011,1.066,-0.26,1163.22
Kepler-59 b,Kepler-59,Transit,2012,,,,1.491,,,5884.0,1.373,,,1163.22
Kepler-59 b,Kepler-59,Transit,2012,11.8691507,0.1042,0.0,1.02,,866.0,6305.0,1.011,1.066,-0.26,1163.22
Kepler-59 c,Kepler-59,Transit,2012,17.9776157,0.1375,0.0,1.62,,754.0,6305.0,1.011,1.066,-0.26,1163.22
Kepler-59 c,Kepler-59,Transit,2012,17.9776157,0.1375,0.0,1.62,,754.0,6305.0,1.011,1.066,-0.26,1163.22
Kepler-59 c,Kepler-59,Transit,2012,17.98012,0.14,0.0,2.22,,766.0,6314.0,1.06,1.14,,1163.22
Kepler-59 c,Kepler-59,Transit,2012,17.9776157,0.13114,,2.144,,,5884.0,1.338,0.93,-0.2,1163.22
Kepler-59 c,Kepler-59,Transit,2012,17.97759021,,,,,,6023.0,1.33321,1.12,,1163.22
Kepler-59 c,Kepler-59,Transit,2012,17.977428,,,,3.81,,,1.33,0.93,,1163.22
Kepler-59 c,Kepler-59,Transit,2012,17.9776037,0.1372,0.0,1.58,,752.0,6296.0,1.006,1.066,-0.26,1163.22
Kepler-59 c,Kepler-59,Transit,2012,17.9776157,0.1375,0.0,1.62,,754.0,6305.0,1.011,1.066,-0.26,1163.22
Kepler-59 c,Kepler-59,Transit,2012,17.9776157,,,1.92,,,6085.0,1.17,1.12,0.02,1163.22
Kepler-59 c,Kepler-59,Transit,2012,17.9776037,,,,,,6023.0,1.33321,1.12,,1163.22
Kepler-59 c,Kepler-59,Transit,2012,17.9801235,,,1.98,,,6074.0,0.94,1.04,,1163.22
Kepler-59 c,Kepler-59,Transit,2012,,,,2.155,,,5884.0,1.373,,,1163.22
Kepler-590 b,Kepler-590,Transit,2016,5.85296257,0.0647,0.0,3.51,,1056.0,6050.0,1.013,1.05,-0.04,1421.81
Kepler-590 b,Kepler-590,Transit,2016,5.85296623,,,,,,5799.81,1.71547,1.04,0.241,1421.81
Kepler-590 b,Kepler-590,Transit,2016,5.852968845,0.0647,0.0,3.46,,1056.0,6050.0,1.013,1.05,-0.04,1421.81
Kepler-590 b,Kepler-590,Transit,2016,5.85296257,0.0647,0.0,3.51,,1056.0,6050.0,1.013,1.05,-0.04,1421.81
Kepler-590 b,Kepler-590,Transit,2016,5.8529635546,,,,,,5799.81,1.71547,1.04,0.241,1421.81
Kepler-590 b,Kepler-590,Transit,2016,5.852981,0.064,0.0,3.3,,1052.0,6021.0,1.0,1.02,,1421.81
Kepler-590 b,Kepler-590,Transit,2016,,,,5.627,,,6052.0,1.649,,,1421.81
Kepler-590 b,Kepler-590,Transit,2016,5.852968845,,,,,,5799.81,1.71547,1.04,0.241,1421.81
Kepler-590 b,Kepler-590,Transit,2016,5.85296257,0.0647,0.0,3.51,,1056.0,6050.0,1.013,1.05,-0.04,1421.81
Kepler-590 b,Kepler-590,Transit,2016,5.85296257,,,4.02,,,6000.0,1.15,1.1,0.07,1421.81
Kepler-591 b,Kepler-591,Transit,2016,81.1694299,0.3719,0.0,3.41,,412.0,5865.0,0.944,1.038,0.04,785.137
Kepler-591 b,Kepler-591,Transit,2016,81.1694299,0.3719,0.0,3.41,,412.0,5865.0,0.944,1.038,0.04,785.137
Kepler-591 b,Kepler-591,Transit,2016,,,,3.814,,,5458.0,0.943,,,785.137
Kepler-591 b,Kepler-591,Transit,2016,81.1694299,0.3719,0.0,3.41,,412.0,5865.0,0.944,1.038,0.04,785.137
Kepler-591 b,Kepler-591,Transit,2016,81.1694299,,,3.39,,,5677.0,0.94,0.97,0.01,785.137
Kepler-591 b,Kepler-591,Transit,2016,81.1701587,0.3554,0.0,4.71,,436.0,5460.0,1.165,0.907,0.16,785.137
Kepler-591 b,Kepler-591,Transit,2016,81.1697022113,,,,,,5583.99,0.976707,0.99,0.192,785.137
Kepler-591 b,Kepler-591,Transit,2016,81.1701587,,,,,,5583.99,0.976707,0.99,0.192,785.137
Kepler-591 b,Kepler-591,Transit,2016,81.16951302,,,,,,5583.99,0.976707,0.99,0.192,785.137
Kepler-591 b,Kepler-591,Transit,2016,81.1699,0.365,0.0,2.9,,396.0,5803.0,0.87,0.98,,785.137
Kepler-592 b,Kepler-592,Transit,2016,2.820190603,0.0397,0.0,2.53,,1367.0,5831.0,1.121,1.047,0.16,1153.13
Kepler-592 b,Kepler-592,Transit,2016,2.820192408,0.0397,0.0,2.17,,1326.0,6091.0,0.967,1.045,-0.14,1153.13
Kepler-592 b,Kepler-592,Transit,2016,2.820192408,,,2.39,,,5913.0,1.04,1.04,-0.03,1153.13
Kepler-592 b,Kepler-592,Transit,2016,2.82021,0.04,0.0,2.14,,1329.0,6107.0,0.97,1.067,,1153.13
Kepler-592 b,Kepler-592,Transit,2016,2.820190603,,,,,,5936.0,1.17003,1.08,,1153.13
Kepler-592 b,Kepler-592,Transit,2016,2.82019054,,,,,,5936.0,1.17003,1.08,,1153.13
Kepler-592 b,Kepler-592,Transit,2016,2.820192408,0.0397,0.0,2.17,,1326.0,6091.0,0.967,1.045,-0.14,1153.13
Kepler-592 b,Kepler-592,Transit,2016,,,,2.688,,,5832.0,1.192,,,1153.13
Kepler-592 b,Kepler-592,Transit,2016,2.820192408,0.0397,0.0,2.17,,1326.0,6091.0,0.967,1.045,-0.14,1153.13
Kepler-592 b,Kepler-592,Transit,2016,2.820185017,,,,,,5936.0,1.17003,1.08,,1153.13
Kepler-593 b,Kepler-593,Transit,2016,21.2171677548,,,,,,5902.23,1.04777,1.07,0.1,973.76
Kepler-593 b,Kepler-593,Transit,2016,,,,3.02,,,6196.0,1.024,,,973.76
Kepler-593 b,Kepler-593,Transit,2016,21.21711,0.155,0.0,3.0,,713.0,6202.0,1.05,1.092,,973.76
Kepler-593 b,Kepler-593,Transit,2016,21.21708973,0.1508,0.0,2.6,,706.0,6191.0,1.007,1.01,-0.24,973.76
Kepler-593 b,Kepler-593,Transit,2016,21.21710588,,,,,,5902.23,1.04777,1.07,0.1,973.76
Kepler-593 b,Kepler-593,Transit,2016,21.21712312,0.1508,0.0,2.97,,706.0,6191.0,1.007,1.01,-0.24,973.76
Kepler-593 b,Kepler-593,Transit,2016,21.21712312,,,,,,5902.23,1.04777,1.07,0.1,973.76
Kepler-593 b,Kepler-593,Transit,2016,21.21708973,0.1508,0.0,2.6,,706.0,6191.0,1.007,1.01,-0.24,973.76
Kepler-593 b,Kepler-593,Transit,2016,21.21708973,0.1508,0.0,2.6,,706.0,6191.0,1.007,1.01,-0.24,973.76
Kepler-593 b,Kepler-593,Transit,2016,21.21708973,,,2.87,,,5967.0,1.1,1.08,0.04,973.76
Kepler-594 b,Kepler-594,Transit,2016,13.64617478,,,,,,5282.95,0.955641,0.91,-0.089,769.2
Kepler-594 b,Kepler-594,Transit,2016,13.64625,0.108,0.0,2.5,,666.0,5540.0,0.8,0.908,,769.2
Kepler-594 b,Kepler-594,Transit,2016,13.64618192,0.1086,0.0,2.13,,681.0,5575.0,0.834,0.917,-0.08,769.2
Kepler-594 b,Kepler-594,Transit,2016,13.64617478,0.1089,0.0,2.06,,678.0,5569.0,0.829,0.928,-0.08,769.2
Kepler-594 b,Kepler-594,Transit,2016,13.6461431823,,,,,,5282.95,0.955641,0.91,-0.089,769.2
Kepler-594 b,Kepler-594,Transit,2016,13.64618192,,,2.18,,,5485.0,0.87,0.91,-0.03,769.2
Kepler-594 b,Kepler-594,Transit,2016,13.64618192,0.1086,0.0,2.13,,681.0,5575.0,0.834,0.917,-0.08,769.2
Kepler-594 b,Kepler-594,Transit,2016,,,,2.248,,,5566.0,0.904,,,769.2
Kepler-594 b,Kepler-594,Transit,2016,13.64618192,0.1086,0.0,2.13,,681.0,5575.0,0.834,0.917,-0.08,769.2
Kepler-594 b,Kepler-594,Transit,2016,13.64622009,,,,,,5282.95,0.955641,0.91,-0.089,769.2
Kepler-595 b,Kepler-595,Transit,2016,25.30292332,0.1648,0.0,3.77,,519.0,5271.0,0.821,0.93,0.21,643.009
Kepler-595 b,Kepler-595,Transit,2016,25.3029092,,,3.708,17.4,,,0.821,0.93,,643.009
Kepler-595 b,Kepler-595,Transit,2016,25.30291816,0.1582,0.0,3.95,,535.0,5121.0,0.888,0.822,0.18,643.009
Kepler-595 b,Kepler-595,Transit,2016,25.30292332,0.1648,0.0,3.77,,519.0,5271.0,0.821,0.93,0.21,643.009
Kepler-595 b,Kepler-595,Transit,2016,,,,3.755,,,5108.0,0.843,,,643.009
Kepler-595 b,Kepler-595,Transit,2016,25.30291816,,,,,,5138.5,0.845548,0.87,0.406,643.009
Kepler-595 b,Kepler-595,Transit,2016,25.302918,,,,23.6,,,0.843,0.93,,643.009
Kepler-595 b,Kepler-595,Transit,2016,25.30292332,,,3.81,,,5247.0,0.83,0.87,0.08,643.009
Kepler-595 b,Kepler-595,Transit,2016,25.302868,0.157,0.0,3.8,,489.0,5171.0,0.72,0.81,,643.009
Kepler-595 b,Kepler-595,Transit,2016,25.30292332,0.1648,0.0,3.77,,519.0,5271.0,0.821,0.93,0.21,643.009
Kepler-595 b,Kepler-595,Transit,2016,25.302918,,,,11.9,,,0.843,0.93,,643.009
Kepler-595 b,Kepler-595,Transit,2016,25.30288275,,,,,,5138.5,0.845548,0.87,0.406,643.009
Kepler-595 c,Kepler-595,Transit,2020,12.3860474,,,,,,5138.5,0.845548,0.87,0.406,643.009
Kepler-595 c,Kepler-595,Transit,2020,12.3860474,0.0983,0.0,1.11,,679.0,5121.0,0.888,0.822,0.18,643.009
Kepler-595 c,Kepler-595,Transit,2020,12.38605,,,,3.06,,,0.843,0.93,,643.009
Kepler-595 c,Kepler-595,Transit,2020,12.38605,,,,1.48,,,0.843,0.93,,643.009
Kepler-595 c,Kepler-595,Transit,2020,12.38602,,,1.009,3.3,,,0.821,0.93,,643.009
Kepler-596 b,Kepler-596,Transit,2016,21.30022655,0.1542,0.0,2.92,,752.0,6343.0,1.115,1.069,-0.16,1023.85
Kepler-596 b,Kepler-596,Transit,2016,21.30022655,0.15161,,3.375,,,5984.0,1.29,1.024,-0.06,1023.85
Kepler-596 b,Kepler-596,Transit,2016,21.30003,0.158,0.0,3.22,,735.0,6354.0,1.09,1.156,,1023.85
Kepler-596 b,Kepler-596,Transit,2016,,,,3.375,,,5984.0,1.319,,,1023.85
Kepler-596 b,Kepler-596,Transit,2016,21.30025418,,,,,,6098.0,1.28677,1.15,,1023.85
Kepler-596 b,Kepler-596,Transit,2016,21.30022655,0.1542,0.0,2.92,,752.0,6343.0,1.115,1.069,-0.16,1023.85
Kepler-596 b,Kepler-596,Transit,2016,21.30022655,0.1542,0.0,2.92,,752.0,6343.0,1.115,1.069,-0.16,1023.85
Kepler-596 b,Kepler-596,Transit,2016,21.30020491,0.156,0.0,2.99,,725.0,6008.0,1.168,1.117,0.14,1023.85
Kepler-596 b,Kepler-596,Transit,2016,21.30022655,,,3.46,,,6267.0,1.32,1.21,0.03,1023.85
Kepler-596 b,Kepler-596,Transit,2016,21.3001955336,,,,,,6098.0,1.28677,1.15,,1023.85
Kepler-596 b,Kepler-596,Transit,2016,21.30020491,,,,,,6098.0,1.28677,1.15,,1023.85
Kepler-597 b,Kepler-597,Transit,2016,13.02368089,,,,,,5652.97,1.00322,1.0,0.1607,663.418
Kepler-597 b,Kepler-597,Transit,2016,13.02365861,,,2.37,,,5683.0,0.95,0.97,-0.01,663.418
Kepler-597 b,Kepler-597,Transit,2016,13.023636,0.108,0.0,2.5,,743.0,5870.0,0.89,0.998,,663.418
Kepler-597 b,Kepler-597,Transit,2016,13.02363236,0.1056,0.0,2.3,,743.0,5627.0,0.945,0.925,0.0,663.418
Kepler-597 b,Kepler-597,Transit,2016,13.02365861,0.10916,,2.395,,,5695.0,0.936,1.022,0.16,663.418
Kepler-597 b,Kepler-597,Transit,2016,13.0234729533,,,,,,5652.97,1.00322,1.0,0.1607,663.418
Kepler-597 b,Kepler-597,Transit,2016,13.02365861,0.107,0.0,2.22,,737.0,5870.0,0.867,0.959,-0.2,663.418
Kepler-597 b,Kepler-597,Transit,2016,13.02365861,0.107,0.0,2.22,,737.0,5870.0,0.867,0.959,-0.2,663.418
Kepler-597 b,Kepler-597,Transit,2016,,,,2.309,,,5695.0,0.95,,,663.418
Kepler-597 b,Kepler-597,Transit,2016,13.02363236,,,,,,5652.97,1.00322,1.0,0.1607,663.418
Kepler-597 b,Kepler-597,Transit,2016,13.02365861,0.107,0.0,2.22,,737.0,5870.0,0.867,0.959,-0.2,663.418
Kepler-598 b,Kepler-598,Transit,2016,,,,1.558,,,5274.0,0.856,,,681.086
Kepler-598 b,Kepler-598,Transit,2016,3.70175428,,,1.5,,,5307.0,0.86,0.87,0.02,681.086
Kepler-598 b,Kepler-598,Transit,2016,3.70175428,0.0438,0.0,1.53,,1049.0,5252.0,0.898,0.815,0.04,681.086
Kepler-598 b,Kepler-598,Transit,2016,3.70175428,0.04487,,1.445,,,5274.0,0.846,0.878,0.07,681.086
Kepler-598 b,Kepler-598,Transit,2016,3.701765401,0.0438,0.0,1.63,,1050.0,5252.0,0.898,0.815,0.04,681.086
Kepler-598 b,Kepler-598,Transit,2016,3.701765401,,,,,,5245.0,0.900316,0.9,0.03,681.086
Kepler-598 b,Kepler-598,Transit,2016,3.70175428,0.0438,0.0,1.53,,1049.0,5252.0,0.898,0.815,0.04,681.086
Kepler-598 b,Kepler-598,Transit,2016,3.7017681244,,,,,,5245.0,0.900316,0.9,0.03,681.086
Kepler-598 b,Kepler-598,Transit,2016,3.70173,0.044,0.0,1.41,,1048.0,5245.0,0.903,0.854,,681.086
Kepler-598 b,Kepler-598,Transit,2016,3.70175428,0.0438,0.0,1.53,,1049.0,5252.0,0.898,0.815,0.04,681.086
Kepler-598 c,Kepler-598,Transit,2020,86.4947807,0.3576,0.0,2.91,,367.0,5252.0,0.898,0.815,0.04,681.086
Kepler-598 c,Kepler-598,Transit,2020,86.4945,,,3.02420941,,,5245.0,0.900316,0.9,0.03,681.086
Kepler-598 c,Kepler-598,Transit,2020,86.49482304,,,,,,5245.0,0.900316,0.9,0.03,681.086
Kepler-598 c,Kepler-598,Transit,2020,86.4943704,0.3576,0.0,3.07,,367.0,5252.0,0.898,0.815,0.04,681.086
Kepler-598 c,Kepler-598,Transit,2020,86.4943704,,,,,,5245.0,0.900316,0.9,0.03,681.086
Kepler-598 c,Kepler-598,Transit,2020,86.4947807,0.3576,0.0,2.91,,367.0,5252.0,0.898,0.815,0.04,681.086
Kepler-598 c,Kepler-598,Transit,2020,86.4926,0.363,0.0,2.68,,365.0,5245.0,0.903,0.854,,681.086
Kepler-598 c,Kepler-598,Transit,2020,86.4947807,0.36672,,2.744,,,5274.0,0.846,0.878,0.07,681.086
Kepler-598 c,Kepler-598,Transit,2020,86.4947807,0.3576,0.0,2.91,,367.0,5252.0,0.898,0.815,0.04,681.086
Kepler-599 b,Kepler-599,Transit,2016,15.655669098,,,,,,5007.0,0.728343,0.83,,558.517
Kepler-599 b,Kepler-599,Transit,2016,15.65562652,,,2.84,,,5127.0,0.79,0.83,-0.02,558.517
Kepler-599 b,Kepler-599,Transit,2016,15.65558,0.112,0.0,2.64,,598.0,5148.0,0.78,0.76,,558.517
Kepler-599 b,Kepler-599,Transit,2016,15.65562652,0.1128,0.0,2.97,,623.0,5185.0,0.837,0.779,-0.06,558.517
Kepler-599 b,Kepler-599,Transit,2016,15.65563866,,,,,,5007.0,0.728343,0.83,,558.517
Kepler-599 b,Kepler-599,Transit,2016,15.65562652,0.1128,0.0,2.97,,623.0,5185.0,0.837,0.779,-0.06,558.517
Kepler-599 b,Kepler-599,Transit,2016,15.65566138,,,,,,5007.0,0.728343,0.83,,558.517
Kepler-599 b,Kepler-599,Transit,2016,15.65563866,0.1128,0.0,2.55,,623.0,5185.0,0.837,0.779,-0.06,558.517
Kepler-599 b,Kepler-599,Transit,2016,,,,2.119,,,5177.0,0.695,,,558.517
Kepler-599 b,Kepler-599,Transit,2016,15.65562652,0.1128,0.0,2.97,,623.0,5185.0,0.837,0.779,-0.06,558.517
Kepler-6 b,Kepler-6,Transit,2009,3.234699312,0.0435,0.0,13.41,,1355.0,5640.0,1.291,1.047,0.34,587.039
Kepler-6 b,Kepler-6,Transit,2009,3.234699312,,,13.38,,,5690.0,1.29,1.05,0.26,587.039
Kepler-6 b,Kepler-6,Transit,2009,3.23469439654,,,13.31600225,,1374.57,5613.0,1.31474,,,587.039
Kepler-6 b,Kepler-6,Transit,2009,3.234699312,0.0435,0.0,13.41,,1355.0,5640.0,1.291,1.047,0.34,587.039
Kepler-6 b,Kepler-6,Transit,2009,3.2346994,0.04448,0.06,13.103321,205.63601,,5647.0,1.261,1.114,0.34,587.039
Kepler-6 b,Kepler-6,Transit,2009,3.23469918,,,,,,5613.0,1.31474,0.99,0.27,587.039
Kepler-6 b,Kepler-6,Transit,2009,3.23469955,0.045,0.0,11.07,,1260.0,5826.0,1.082,1.138,,587.039
Kepler-6 b,Kepler-6,Transit,2009,3.234723,0.04567,0.0,14.83,212.619,1500.0,5647.0,1.391,1.209,0.34,587.039
Kepler-6 b,Kepler-6,Transit,2009,3.234699282,,,,,,5613.0,1.31474,0.99,0.27,587.039
Kepler-6 b,Kepler-6,Transit,2009,,,,12.902,,,5660.0,1.275,,,587.039
Kepler-6 b,Kepler-6,Transit,2009,3.234699312,0.0435,0.0,13.41,,1355.0,5640.0,1.291,1.047,0.34,587.039
Kepler-6 b,Kepler-6,Transit,2009,3.234699282,0.0435,0.0,13.06,,1356.0,5640.0,1.291,1.047,0.34,587.039
Kepler-6 b,Kepler-6,Transit,2009,3.234699,,,,,,5647.0,1.391,1.209,0.34,587.039
Kepler-6 b,Kepler-6,Transit,2009,3.234699312,0.04408,,13.101,,,5660.0,1.261,1.09,0.36,587.039
Kepler-6 b,Kepler-6,Transit,2009,3.2346993953,,,,,,5613.0,1.31474,0.99,0.27,587.039
Kepler-6 b,Kepler-6,Transit,2009,3.234702,0.04438,,13.103321,201.18639,1451.0,5647.0,1.261,1.114,0.34,587.039
Kepler-6 b,Kepler-6,Transit,2009,3.2346993,,,,,,5647.0,1.391,1.209,0.34,587.039
Kepler-6 b,Kepler-6,Transit,2009,3.2346996,0.04852,,14.616536,212.31044,1460.0,5647.0,1.391,1.209,0.34,587.039
Kepler-60 b,Kepler-60,Transit,2012,7.13294363,0.075,0.0,1.97,,1202.0,6200.0,1.448,1.105,-0.1,1025.1
Kepler-60 b,Kepler-60,Transit,2012,7.1329472,0.0719,0.0,1.64,,1102.0,5862.0,1.307,0.973,-0.1,1025.1
Kepler-60 b,Kepler-60,Transit,2012,7.131618,0.075,0.0,2.2,,1205.0,6180.0,1.47,1.12,,1025.1
Kepler-60 b,Kepler-60,Transit,2012,7.1,,,1.889,5.26,,6024.0,1.434,1.131,,1025.1
Kepler-60 b,Kepler-60,Transit,2012,7.13294363,0.07255,,1.951,,,5834.0,1.433,1.0,-0.04,1025.1
Kepler-60 b,Kepler-60,Transit,2012,7.133,,,1.6,3.7,,,,1.0,,1025.1
Kepler-60 b,Kepler-60,Transit,2012,7.132,0.07497,0.0108,,4.1,,5883.0,1.47227,1.07,,1025.1
Kepler-60 b,Kepler-60,Transit,2012,7.131,,,2.2,23.1,,,1.448,1.1,,1025.1
Kepler-60 b,Kepler-60,Transit,2012,7.1334,,,1.71,4.19,,5905.0,1.257,1.041,-0.09,1025.1
Kepler-60 b,Kepler-60,Transit,2012,,,,1.848,,,5834.0,1.471,,,1025.1
Kepler-60 b,Kepler-60,Transit,2012,7.13294363,0.075,0.0,1.97,,1202.0,6200.0,1.448,1.105,-0.1,1025.1
Kepler-60 b,Kepler-60,Transit,2012,7.13294363,0.075,0.0,1.97,,1202.0,6200.0,1.448,1.105,-0.1,1025.1
Kepler-60 b,Kepler-60,Transit,2012,7.1316185,,,2.28,,,5915.0,1.5,1.11,,1025.1
Kepler-60 b,Kepler-60,Transit,2012,7.13294363,,,1.67,,,5961.0,1.28,1.09,0.05,1025.1
Kepler-60 b,Kepler-60,Transit,2012,7.1329472,,,,,,5883.0,1.47227,1.07,,1025.1
Kepler-60 c,Kepler-60,Transit,2012,8.91902447,0.08422,,2.089,,,5834.0,1.433,1.0,-0.04,1025.1
Kepler-60 c,Kepler-60,Transit,2012,8.91935,0.087,0.0,2.4,,1119.0,6180.0,1.47,1.12,,1025.1
Kepler-60 c,Kepler-60,Transit,2012,8.9,,0.039,2.049,3.84,,6024.0,1.434,1.131,,1025.1
Kepler-60 c,Kepler-60,Transit,2012,8.91902447,,,1.79,,,5961.0,1.28,1.09,0.05,1025.1
Kepler-60 c,Kepler-60,Transit,2012,8.9187,,,1.9,3.85,,5905.0,1.257,1.041,-0.09,1025.1
Kepler-60 c,Kepler-60,Transit,2012,8.922,,,2.38,17.2,,,1.448,1.1,,1025.1
Kepler-60 c,Kepler-60,Transit,2012,8.91901228,,,,,,5883.0,1.47227,1.07,,1025.1
Kepler-60 c,Kepler-60,Transit,2012,8.91897605,,,,,,5883.0,1.47227,1.07,,1025.1
Kepler-60 c,Kepler-60,Transit,2012,8.9193459,,,2.47,,,5915.0,1.5,1.11,,1025.1
Kepler-60 c,Kepler-60,Transit,2012,8.9177,0.08701,0.0291,,4.8,,5883.0,1.47227,1.07,,1025.1
Kepler-60 c,Kepler-60,Transit,2012,8.919,,,1.8,2.0,,,,1.0,,1025.1
Kepler-60 c,Kepler-60,Transit,2012,8.91902447,0.0871,0.0,2.11,,1115.0,6200.0,1.448,1.105,-0.1,1025.1
Kepler-60 c,Kepler-60,Transit,2012,8.91902447,0.0871,0.0,2.11,,1115.0,6200.0,1.448,1.105,-0.1,1025.1
Kepler-60 c,Kepler-60,Transit,2012,8.91902447,0.0871,0.0,2.11,,1115.0,6200.0,1.448,1.105,-0.1,1025.1
Kepler-60 c,Kepler-60,Transit,2012,,,,2.065,,,5834.0,1.471,,,1025.1
Kepler-60 c,Kepler-60,Transit,2012,8.91901228,0.0835,0.0,1.84,,1023.0,5862.0,1.307,0.973,-0.1,1025.1
Kepler-60 d,Kepler-60,Transit,2012,11.8981,,,1.99,4.16,,5905.0,1.257,1.041,-0.09,1025.1
Kepler-60 d,Kepler-60,Transit,2012,11.9016171,,,2.55,,,5915.0,1.5,1.11,,1025.1
Kepler-60 d,Kepler-60,Transit,2012,11.8984932,0.10203,,1.747,,,5834.0,1.433,1.0,-0.04,1025.1
Kepler-60 d,Kepler-60,Transit,2012,11.8984932,,,1.52,,,5961.0,1.28,1.09,0.05,1025.1
Kepler-60 d,Kepler-60,Transit,2012,11.8984948,,,,,,5883.0,1.47227,1.07,,1025.1
Kepler-60 d,Kepler-60,Transit,2012,11.90162,0.106,0.0,2.5,,1014.0,6180.0,1.47,1.12,,1025.1
Kepler-60 d,Kepler-60,Transit,2012,11.8984932,0.1055,0.0,1.76,,1013.0,6200.0,1.448,1.105,-0.1,1025.1
Kepler-60 d,Kepler-60,Transit,2012,11.899,,,1.6,3.9,,,,1.0,,1025.1
Kepler-60 d,Kepler-60,Transit,2012,11.8984948,0.1012,0.0,1.69,,929.0,5862.0,1.307,0.973,-0.1,1025.1
Kepler-60 d,Kepler-60,Transit,2012,,,,1.904,,,5834.0,1.471,,,1025.1
Kepler-60 d,Kepler-60,Transit,2012,11.9,,0.002,2.511,4.4,,6024.0,1.434,1.131,,1025.1
Kepler-60 d,Kepler-60,Transit,2012,11.903,0.10548,0.0151,,3.8,,5883.0,1.47227,1.07,,1025.1
Kepler-60 d,Kepler-60,Transit,2012,11.8984932,0.1055,0.0,1.76,,1013.0,6200.0,1.448,1.105,-0.1,1025.1
Kepler-60 d,Kepler-60,Transit,2012,11.8984932,0.1055,0.0,1.76,,1013.0,6200.0,1.448,1.105,-0.1,1025.1
Kepler-600 b,Kepler-600,Transit,2016,23.67523,0.152,0.0,2.6,,513.0,5278.0,0.74,0.84,,619.723
